Generation,Environment,# Organisms Mutated,B/D Ratio,Fitness,SEED:1767392168453225137,CMD:./implicit-genome-simulator-go --startorgs 50 --maxorgs 100 --plotfile results/population/plots/population-start50-max100.png --datafile results/population/data/population-start50-max100.tsv
1,1,13,0.857143,1.986862
2,1,20,1.500000,1.983744
3,1,18,1.250000,1.997957
4,1,21,0.235294,1.996053
5,1,19,0.900000,1.990735
6,1,18,0.800000,2.027497
7,1,24,0.600000,2.029576
8,1,13,0.857143,2.035123
9,1,28,0.333333,2.041765
10,1,15,0.875000,2.032525
11,1,23,0.916667,2.040510
12,1,19,0.461538,2.040143
13,1,13,1.166667,2.030886
14,1,28,1.153846,2.024236
15,1,32,0.684211,2.051151
16,1,18,0.285714,2.080400
17,1,14,0.555556,2.077759
18,1,15,0.875000,2.123773
19,1,28,0.750000,2.107919
20,1,20,0.818182,2.137155
21,1,21,0.615385,2.180076
22,1,22,0.571429,2.203591
23,1,27,0.421053,2.226650
24,1,22,0.833333,2.234979
25,1,27,0.687500,2.228475
26,1,33,0.434783,2.240968
27,1,25,0.315789,2.258915
28,1,33,0.434783,2.250798
29,1,17,0.416667,2.265610
30,1,28,0.555556,2.273826
31,1,30,0.304348,2.270620
32,1,23,0.437500,2.259317
33,1,21,0.235294,2.259384
34,1,25,0.666667,2.244398
35,1,19,0.727273,2.249878
36,1,21,0.615385,2.246358
37,1,28,0.647059,2.226077
38,1,22,0.833333,2.228260
39,1,32,0.600000,2.227373
40,1,16,0.600000,2.220696
41,1,16,0.777778,2.223274
42,1,22,0.375000,2.228008
43,1,14,1.800000,2.234809
44,1,18,0.636364,2.237094
45,1,14,0.400000,2.239829
46,1,16,1.000000,2.244622
47,1,33,0.320000,2.255150
48,1,25,0.470588,2.242335
49,1,30,0.363636,2.234906
50,1,13,0.300000,2.237971
51,1,29,0.526316,2.242834
52,1,19,0.357143,2.244434
53,1,14,0.555556,2.248946
54,1,26,0.368421,2.239937
55,1,24,0.333333,2.247630
56,1,22,0.375000,2.253977
57,1,26,1.166667,2.255923
58,1,21,0.312500,2.262202
59,1,25,0.470588,2.263790
60,1,36,0.384615,2.258828
61,1,26,0.444444,2.261088
62,1,23,1.090909,2.251962
63,1,31,1.384615,2.266435
64,1,23,0.437500,2.263921
65,1,30,0.875000,2.267465
66,1,32,0.600000,2.268768
67,1,21,0.750000,2.271688
68,1,21,0.312500,2.268566
69,1,26,0.300000,2.261503
70,1,28,0.750000,2.252358
71,1,19,1.111111,2.241549
72,1,24,0.846154,2.258950
73,1,20,0.428571,2.268952
74,1,23,0.533333,2.263494
75,1,21,0.500000,2.259074
76,1,19,0.461538,2.260482
77,1,27,0.687500,2.256513
