Generation,Environment,# Organisms Mutated,B/D Ratio,Fitness,SEED:1763523537438234468,CMD:/tmp/go-build3057181868/b001/exe/implicit-genome-simulator-go --iterations 4000 --plotfile results/iterations/plots/iterations-4000.png --datafile results/iterations/data/iterations-4000.tsv
1,1,21,0.500000,1.235292
2,1,17,0.545455,1.245116
3,1,20,0.428571,1.253858
4,1,25,1.083333,1.252148
5,1,34,1.125000,1.254881
6,1,44,0.833333,1.276948
7,1,53,0.709677,1.280873
8,1,87,0.977273,1.284112
9,1,104,0.485714,1.286466
10,1,130,0.940298,1.288785
11,1,153,0.865854,1.292769
12,1,206,0.688525,1.294200
13,1,254,0.638710,1.298548
14,1,290,0.657143,1.304881
15,1,385,0.681223,1.308550
16,1,542,0.678019,1.309968
17,1,630,0.716621,1.314430
18,1,913,0.709738,1.317748
19,1,1137,0.733232,1.320449
20,1,1222,0.680880,1.324719
21,1,1276,0.581165,1.328619
22,1,1193,0.656944,1.331541
23,1,1258,0.677333,1.333523
24,1,1216,0.661202,1.337463
25,1,1300,0.653944,1.341126
26,1,1283,0.653351,1.343252
27,1,1252,0.660477,1.346711
28,1,1272,0.580124,1.349249
29,1,1300,0.575758,1.350890
30,1,1288,0.616060,1.352945
31,1,1260,0.625806,1.356947
32,1,1363,0.656136,1.359346
33,1,1312,0.582630,1.361793
34,1,1239,0.607004,1.363768
35,1,1323,0.615385,1.365507
36,1,1316,0.620690,1.367756
37,1,1316,0.634783,1.369415
38,1,1257,0.561491,1.372000
39,1,1308,0.622829,1.373912
40,1,1322,0.598549,1.376490
41,1,1341,0.534325,1.378037
42,1,1357,0.531603,1.379912
43,1,1344,0.543054,1.382813
44,1,1415,0.506922,1.383758
45,1,1292,0.541766,1.384721
46,1,1319,0.564650,1.385306
47,1,1307,0.601716,1.386008
48,1,1344,0.555556,1.388864
49,1,1371,0.563284,1.392071
50,1,1345,0.511236,1.393900
51,1,1339,0.564252,1.394881
52,1,1263,0.540244,1.396721
53,1,1288,0.522459,1.399088
54,1,1339,0.564252,1.399074
55,1,1361,0.567972,1.399666
56,1,1253,0.509639,1.402808
57,1,1264,0.595960,1.403450
58,1,1388,0.582668,1.404785
59,1,1360,0.565017,1.405663
60,1,1406,0.533261,1.407700
61,1,1315,0.513234,1.408611
62,1,1352,0.490628,1.410763
63,1,1379,0.554679,1.410860
64,1,1241,0.517115,1.412232
